0.8530,0.7060,0.8441,1.0000
0.9205,1.3680,1.3641,1.0000
1.3595,0.9819,0.9632,1.0000
1.3397,1.1090,1.2643,1.0000
1.1111,0.8832,0.9793,1.0000
1.1296,1.0216,0.9502,1.0000
0.9912,0.8550,0.6746,1.0000
0.9078,0.9166,1.0369,1.0000
1.1942,1.1003,1.0565,1.0000
1.1124,1.3906,0.9431,1.0000
1.1534,1.1857,0.9339,1.0000
0.8286,0.9067,0.9617,1.0000
1.1659,1.2889,1.0093,1.0000
0.7294,0.6984,1.1214,1.0000
0.9286,0.7351,1.0108,1.0000
0.7622,0.9810,1.2705,1.0000
1.4822,1.0658,0.7695,1.0000
1.1127,1.0764,0.7637,1.0000
1.3685,1.0795,0.9727,1.0000
0.7654,0.8275,1.0005,1.0000
1.3249,0.8139,1.3248,1.0000
0.6392,1.2127,0.8526,1.0000
0.9117,1.0509,1.0205,1.0000
1.5692,1.2448,1.0130,1.0000
0.7961,1.0238,0.8686,1.0000
0.7001,0.8102,1.0140,1.0000
0.8545,0.7875,0.8103,1.0000
0.9407,0.6528,0.8484,1.0000
1.0260,0.8200,1.0109,1.0000
1.0295,0.7895,1.1883,1.0000
1.0693,1.1875,1.1982,1.0000
0.7877,1.2934,1.0268,1.0000
1.3118,0.8620,1.3202,1.0000
1.0287,1.0956,0.9577,1.0000
1.0955,1.1394,1.0742,1.0000
0.7225,1.0933,1.2310,1.0000
1.2061,0.9326,1.1753,1.0000
1.1792,0.8618,1.2525,1.0000
0.7064,0.8628,1.0060,1.0000
1.0702,0.9426,1.3032,1.0000
0.8973,0.9764,0.5982,1.0000
1.2330,1.1350,0.9777,1.0000
0.7026,0.9814,0.9478,1.0000
0.9018,1.0593,0.9838,1.0000
0.9333,1.0162,0.8744,1.0000
0.8909,0.6799,0.8440,1.0000
0.6727,0.9990,0.7772,1.0000
0.9809,0.9138,1.0471,1.0000
1.2425,1.0893,0.8960,1.0000
0.8536,0.9750,1.0907,1.0000
1.2346,0.9155,1.2826,1.0000
0.9339,1.0825,0.9727,1.0000
1.1200,1.0569,1.1726,1.0000
1.1393,1.3186,1.2100,1.0000
0.5659,1.1204,0.6987,1.0000
0.9982,0.8032,1.0750,1.0000
1.0798,0.6979,0.9439,1.0000
1.2489,0.9833,1.3878,1.0000
1.2075,1.1425,0.9471,1.0000
1.0765,0.8255,1.0824,1.0000
0.9466,0.9719,1.0185,1.0000
1.0854,1.3033,1.2890,1.0000
1.0602,0.7788,1.2628,1.0000
1.0253,0.6892,0.8575,1.0000
0.8380,1.1864,1.0631,1.0000
0.9757,0.6626,1.2899,1.0000
0.5509,0.5954,0.7951,1.0000
0.9254,0.9459,0.7379,1.0000
1.1712,0.7645,0.7648,1.0000
0.6580,0.9287,1.1146,1.0000
0.6094,1.2906,0.7736,1.0000
0.9683,0.6192,1.3446,1.0000
1.1624,1.0672,1.1168,1.0000
0.6622,1.1307,1.4222,1.0000
0.9718,1.3894,0.7634,1.0000
0.8865,1.2254,0.9094,1.0000
0.9835,1.2116,1.1014,1.0000
1.0185,0.9483,1.3703,1.0000
0.9795,1.1609,0.9167,1.0000
1.3417,1.2116,0.9008,1.0000
1.5238,0.7584,1.1612,1.0000
1.0733,1.0519,0.9995,1.0000
0.8269,0.7520,0.9707,1.0000
0.8694,1.0220,0.8186,1.0000
0.8610,1.3257,0.8898,1.0000
1.2339,1.1846,1.1087,1.0000
0.9425,0.7190,0.9434,1.0000
1.2249,1.0833,1.0574,1.0000
0.7029,0.9350,1.2271,1.0000
1.1176,1.0566,1.1997,1.0000
0.6904,0.7015,0.8625,1.0000
1.1398,1.2242,1.0848,1.0000
0.9717,0.8700,0.8540,1.0000
0.8998,1.3713,0.9978,1.0000
1.0498,1.0456,1.0036,1.0000
1.0252,1.1054,1.0031,1.0000
1.1549,0.8110,1.2352,1.0000
1.0452,1.1054,0.9454,1.0000
0.7651,1.0335,1.3354,1.0000
1.3724,0.7784,0.8611,1.0000
0.5393,1.0173,1.3920,1.0000
0.6751,0.9353,0.9659,1.0000
1.0344,0.7039,1.0403,1.0000
1.1185,0.6712,0.8849,1.0000
0.9933,1.0916,0.8180,1.0000
0.7911,0.8474,1.1053,1.0000
0.8674,0.8912,0.6385,1.0000
0.9634,0.8859,1.0430,1.0000
0.9790,1.2209,0.9976,1.0000
1.3513,0.9990,0.6631,1.0000
1.0216,0.8512,1.1609,1.0000
0.9450,1.1422,0.9530,1.0000
0.9529,1.0796,1.1455,1.0000
1.2219,0.8405,0.8485,1.0000
1.0179,1.3437,1.0713,1.0000
0.7276,0.9475,0.8556,1.0000
1.2060,0.4460,0.6114,1.0000
0.9706,0.5649,0.8174,1.0000
1.0047,1.1782,0.8286,1.0000
0.9540,1.4388,1.5002,1.0000
1.2990,0.6852,0.7896,1.0000
0.7691,1.0517,1.0456,1.0000
0.9898,0.9231,1.1575,1.0000
0.6291,1.0898,0.7856,1.0000
0.7122,1.0198,1.1738,1.0000
0.6079,1.4743,0.8102,1.0000
0.6922,1.0348,0.9957,1.0000
1.1039,1.3156,0.8200,1.0000
0.9971,0.9313,0.9964,1.0000
0.7890,0.9544,0.9075,1.0000
0.8298,0.9660,0.9314,1.0000
0.7874,1.0951,1.0254,1.0000
1.3877,1.0211,0.7201,1.0000
0.9585,1.3289,1.0262,1.0000
1.0894,0.9725,1.0393,1.0000
0.7263,1.2262,1.2993,1.0000
0.8651,1.0173,1.0950,1.0000
1.4302,1.0034,1.3216,1.0000
1.2673,0.9073,0.7328,1.0000
0.9480,1.1329,1.0235,1.0000
1.1405,1.1242,0.9851,1.0000
0.8832,1.0799,1.1765,1.0000
1.0905,0.7357,0.8868,1.0000
0.9401,0.6946,1.0375,1.0000
0.5897,1.0331,0.9247,1.0000
0.7933,1.2342,0.8377,1.0000
1.0675,0.9177,1.2524,1.0000
1.2063,1.0059,1.0355,1.0000
1.3480,0.9841,0.8511,1.0000
0.7525,0.8091,0.8189,1.0000
0.8955,0.8770,0.8816,1.0000
0.9710,1.2748,0.6984,1.0000
0.9960,1.1865,0.9169,1.0000
0.9707,1.4759,1.0245,1.0000
0.7868,0.9239,0.9406,1.0000
0.9682,0.8730,1.2690,1.0000
1.0317,0.7856,1.0548,1.0000
1.1087,0.8267,1.1034,1.0000
1.2186,1.0444,0.8813,1.0000
0.9924,1.4680,0.8828,1.0000
1.0055,0.8535,0.9689,1.0000
1.0782,1.1114,0.8055,1.0000
1.0387,0.7271,0.8942,1.0000
0.8766,1.0005,1.1553,1.0000
1.2581,0.8320,0.9033,1.0000
1.2941,0.7928,0.7256,1.0000
1.1869,0.5905,0.8089,1.0000
0.6751,0.8250,1.0252,1.0000
1.2169,1.3233,1.0689,1.0000
0.8171,1.1271,0.8747,1.0000
0.5646,0.7277,1.0091,1.0000
1.0447,0.9868,1.0702,1.0000
1.0128,0.9065,1.0745,1.0000
0.8779,0.7524,0.7372,1.0000
0.7763,1.0387,1.2960,1.0000
0.5480,0.6992,1.0046,1.0000
0.9533,1.2346,0.8754,1.0000
0.7763,0.8328,1.0203,1.0000
0.5684,0.8193,0.7626,1.0000
1.3304,1.0649,1.1141,1.0000
0.9618,0.8135,0.8673,1.0000
0.8934,0.9593,1.0487,1.0000
1.1836,1.0747,1.5180,1.0000
0.9953,1.1089,0.6261,1.0000
0.9450,1.1645,1.1256,1.0000
1.1249,0.8466,1.1712,1.0000
1.5182,0.7646,0.6655,1.0000
0.7118,0.9383,0.8220,1.0000
0.8767,0.9323,0.8470,1.0000
0.7607,0.9680,0.9125,1.0000
1.2809,1.1870,1.0026,1.0000
1.1239,0.9116,1.0161,1.0000
1.2357,0.9047,0.6835,1.0000
1.2087,0.5402,0.9853,1.0000
1.1962,1.4472,0.8328,1.0000
1.1193,0.8258,0.9285,1.0000
1.2366,0.7326,0.9040,1.0000
1.1168,1.4526,0.9895,1.0000
0.9033,1.0517,1.1750,1.0000
0.3576,0.8335,0.8586,1.0000
1.0083,1.3104,1.1627,1.0000
1.0723,0.7170,0.8778,1.0000
1.0747,0.9432,0.7584,1.0000
1.1362,1.0899,0.9851,1.0000
1.2411,1.0162,0.9508,1.0000
1.0096,1.3289,0.9903,1.0000
0.7036,0.7882,1.2170,1.0000
0.9409,1.2523,0.8615,1.0000
1.1098,0.8619,0.7396,1.0000
1.0918,0.8417,0.9479,1.0000
0.5525,0.9390,1.1078,1.0000
1.0964,1.0264,1.0040,1.0000
1.1813,0.6666,0.9491,1.0000
1.0305,0.5864,0.5264,1.0000
0.5712,0.7235,1.0563,1.0000
0.8530,0.9818,1.2510,1.0000
1.4658,1.0205,0.9337,1.0000
0.8239,0.9499,0.9516,1.0000
0.8731,1.1825,1.4457,1.0000
1.1428,1.3050,1.2724,1.0000
0.4434,0.6090,1.3440,1.0000
0.8671,0.8678,1.1958,1.0000
1.2656,0.9412,1.0533,1.0000
1.2562,1.2095,0.9048,1.0000
0.9313,1.2061,0.8133,1.0000
0.9357,0.9678,0.9898,1.0000
0.8472,1.0276,1.0455,1.0000
1.2135,1.0957,0.8829,1.0000
1.2931,1.2951,0.8184,1.0000
1.2320,0.9810,1.0326,1.0000
1.0433,1.0053,1.4288,1.0000
1.3529,0.7957,0.9814,1.0000
1.0073,0.9577,1.1376,1.0000
1.2244,0.6545,1.0008,1.0000
1.0145,1.0126,1.2885,1.0000
0.9317,1.1532,1.2641,1.0000
1.0349,0.8602,0.9296,1.0000
0.7500,1.0224,0.6930,1.0000
1.2324,0.7097,0.9443,1.0000
0.9184,0.6559,0.6328,1.0000
1.2693,1.0445,0.6587,1.0000
1.3176,1.1483,1.0548,1.0000
1.0067,1.1212,0.9808,1.0000
1.1355,1.2496,1.1493,1.0000
0.9837,0.8651,0.8165,1.0000
0.5990,1.0609,1.1023,1.0000
0.8273,1.0394,0.8676,1.0000
1.2207,1.1449,0.8757,1.0000
1.1681,0.9593,1.2270,1.0000
0.9502,0.7959,0.9979,1.0000
1.2319,0.6942,0.9437,1.0000
1.3437,1.0507,0.8881,1.0000
1.0681,1.1641,1.1097,1.0000
1.2084,1.1565,1.3533,1.0000
0.9124,0.9724,0.4631,1.0000
0.9558,1.0226,0.8781,1.0000
1.0495,0.7858,1.0453,1.0000
1.0813,0.8214,1.1199,1.0000
1.1084,0.8956,1.0626,1.0000
1.0914,1.0760,0.7811,1.0000
0.8479,1.1851,0.8000,1.0000
1.1641,0.9003,0.9728,1.0000
1.0286,0.9585,0.7804,1.0000
0.9463,0.9473,1.1519,1.0000
0.7943,0.9863,0.7842,1.0000
0.6657,0.6971,0.8381,1.0000
1.2397,0.8658,1.1358,1.0000
1.2810,0.8304,1.0524,1.0000
0.8647,0.8098,0.8490,1.0000
1.0583,1.0675,1.2141,1.0000
0.8681,1.2250,1.2069,1.0000
0.7836,1.1418,1.0906,1.0000
1.0859,1.0505,1.0262,1.0000
1.2845,0.9560,1.0804,1.0000
0.6196,1.0991,0.9038,1.0000
0.9577,0.7992,1.2890,1.0000
1.3144,0.7712,0.7690,1.0000
0.7554,0.9330,0.7391,1.0000
0.6442,0.6767,0.7928,1.0000
1.3040,0.8268,0.7698,1.0000
1.1228,0.9670,0.8612,1.0000
1.0171,0.7702,1.1871,1.0000
1.1403,1.2088,0.6805,1.0000
1.3358,1.0831,1.1807,1.0000
1.0140,1.0240,0.9057,1.0000
0.9463,0.7726,1.0009,1.0000
0.9980,0.4714,1.0732,1.0000
0.8307,0.9997,1.1985,1.0000
0.9858,1.2365,0.7922,1.0000
0.9626,1.0984,1.0141,1.0000
0.5907,1.0517,0.9962,1.0000
0.7676,1.0123,1.1429,1.0000
1.2071,0.7284,1.0221,1.0000
0.5238,0.6328,1.0417,1.0000
1.1033,1.1625,1.0498,1.0000
1.0343,1.0245,0.8168,1.0000
0.9604,1.1812,0.9214,1.0000
1.3388,1.0968,1.0307,1.0000
1.4525,1.5026,0.7791,1.0000
1.1844,1.0509,0.9056,1.0000
1.0205,0.8873,0.8332,1.0000
0.9735,1.1467,1.2583,1.0000
0.9396,0.9346,0.8258,1.0000
1.0219,1.1162,1.1766,1.0000
1.0307,0.7177,1.2492,1.0000
0.7849,1.1291,0.8377,1.0000
1.0362,1.0354,1.0493,1.0000
0.7813,1.3621,0.8201,1.0000
1.0680,1.1681,1.0690,1.0000
0.8007,0.7345,0.9447,1.0000
0.9183,1.2221,1.0196,1.0000
0.7523,1.1122,0.9798,1.0000
0.8579,1.0147,0.8556,1.0000
1.2893,0.7230,1.4534,1.0000
0.9279,1.1340,1.2512,1.0000
1.0553,0.8761,1.0642,1.0000
1.3536,0.7179,1.0538,1.0000
1.2087,1.3434,0.8812,1.0000
0.5330,0.7215,1.0069,1.0000
1.3841,1.1520,0.9886,1.0000
1.1186,1.5227,0.8527,1.0000
0.6204,0.9902,1.0160,1.0000
1.2503,1.1059,0.8909,1.0000
1.0651,1.0511,1.1825,1.0000
1.0520,1.2074,0.6558,1.0000
0.6916,1.0194,0.8808,1.0000
0.6304,1.3514,0.9122,1.0000
1.1670,0.8259,0.9459,1.0000
1.0082,1.2648,1.1553,1.0000
0.6837,0.7687,0.9125,1.0000
0.9037,0.6641,1.1367,1.0000
1.2228,0.8389,1.1197,1.0000
1.2779,0.8541,1.0279,1.0000
0.9046,1.0688,1.4987,1.0000
1.0498,1.0383,0.9629,1.0000
0.8950,0.9187,0.7054,1.0000
1.2178,0.8302,1.1398,1.0000
1.2683,0.8434,0.4954,1.0000
1.1966,0.9485,1.2826,1.0000
1.0623,0.8689,0.8610,1.0000
0.7432,1.1270,1.0185,1.0000
0.8723,1.0992,0.9932,1.0000
1.0114,1.2536,1.1320,1.0000
0.9660,0.9722,0.8306,1.0000
1.1084,1.0749,0.5817,1.0000
1.1634,1.0641,0.8907,1.0000
1.2022,1.3478,0.9035,1.0000
0.9787,0.9595,1.0939,1.0000
1.0632,0.9138,1.1320,1.0000
1.1775,0.8597,0.7677,1.0000
1.0391,1.1921,0.5177,1.0000
0.8449,1.3217,1.3472,1.0000
1.0384,1.0024,1.2471,1.0000
1.2493,1.4068,0.7248,1.0000
1.1835,1.2523,1.1832,1.0000
0.8669,0.9005,1.3869,1.0000
0.8292,0.7543,1.2228,1.0000
1.0837,0.8087,0.8100,1.0000
1.2482,0.8543,0.8195,1.0000
0.8830,1.1363,1.0035,1.0000
1.0264,0.8277,1.1128,1.0000
0.9707,0.7416,1.2342,1.0000
0.8372,1.1027,1.1024,1.0000
0.8717,0.6480,0.9024,1.0000
1.3532,0.9113,1.0167,1.0000
0.9758,1.2166,1.4111,1.0000
1.2425,0.6384,1.0973,1.0000
0.8575,0.9371,1.2098,1.0000
1.1083,1.1202,0.8571,1.0000
1.3177,0.9860,1.0981,1.0000
0.7409,0.7174,1.0045,1.0000
1.2824,0.6206,1.0395,1.0000
0.9995,0.7110,0.9919,1.0000
1.1823,0.8032,0.9897,1.0000
1.2210,1.1084,0.9054,1.0000
0.7076,0.8975,0.9062,1.0000
1.3486,0.7872,0.9129,1.0000
0.8263,0.8089,0.7677,1.0000
1.2663,1.1961,0.9743,1.0000
0.6970,0.8189,1.0153,1.0000
1.1195,0.9854,1.2041,1.0000
1.1912,1.1093,1.2752,1.0000
0.8395,1.0651,1.0400,1.0000
1.0011,1.0970,1.0469,1.0000
0.8694,1.0171,1.0627,1.0000
0.7512,1.0703,1.0839,1.0000
1.0823,0.9461,0.8932,1.0000
0.7260,0.9431,1.0819,1.0000
1.1948,1.1735,0.9023,1.0000
0.9886,1.0027,1.0392,1.0000
0.9569,0.7904,0.9848,1.0000
0.7819,0.8999,0.9948,1.0000
1.0700,0.8751,0.6660,1.0000
1.0145,1.1085,0.7895,1.0000
0.9381,1.0110,0.6593,1.0000
1.1196,1.2060,0.9427,1.0000
1.3708,1.0340,0.8410,1.0000
0.7890,0.7115,1.2486,1.0000
0.8453,0.9855,1.3348,1.0000
1.0573,0.9377,0.7114,1.0000
0.8725,0.8805,1.0884,1.0000
1.1162,0.9035,0.6872,1.0000
1.0458,0.8365,1.0350,1.0000
1.1703,1.1807,0.8577,1.0000
0.7395,0.7911,1.0741,1.0000
1.0015,0.7523,0.9305,1.0000
1.3052,0.8236,1.1550,1.0000
0.7659,0.8732,0.7493,1.0000
1.0007,1.1106,1.0997,1.0000
1.3792,0.5877,1.0056,1.0000
0.7324,0.9882,1.0693,1.0000
0.7746,0.8463,1.2950,1.0000
0.9874,0.8018,0.9938,1.0000
1.0916,0.7885,0.5383,1.0000
0.9629,0.6760,0.5692,1.0000
1.1009,0.9656,1.0579,1.0000
0.9326,0.7994,1.0630,1.0000
0.7269,0.6521,0.8611,1.0000
0.9851,1.0247,1.0901,1.0000
1.0743,0.8785,1.3020,1.0000
0.8434,0.6077,1.1485,1.0000
0.7001,0.8666,1.1185,1.0000
1.1140,1.4398,1.0762,1.0000
1.1018,0.9047,1.1130,1.0000
0.7172,0.4481,1.2387,1.0000
1.3255,1.0183,1.2174,1.0000
0.4341,1.0588,0.7403,1.0000
1.0921,0.7825,1.0468,1.0000
1.3106,1.2286,1.1308,1.0000
1.2868,0.9454,1.0092,1.0000
1.4154,0.9204,0.9858,1.0000
0.6421,0.9580,1.1789,1.0000
0.9536,1.0165,0.7959,1.0000
1.1739,0.9527,1.0608,1.0000
0.7502,1.0892,1.1888,1.0000
1.2512,0.7631,1.1666,1.0000
0.8684,0.9409,0.9847,1.0000
0.7220,0.8356,0.8995,1.0000
0.6463,0.9143,1.0770,1.0000
0.9323,1.1793,1.1059,1.0000
0.8016,1.0046,1.0514,1.0000
0.8649,0.7569,1.0487,1.0000
0.8104,0.7560,0.9074,1.0000
1.0740,1.2964,1.1104,1.0000
1.2237,1.0448,0.7515,1.0000
1.1181,1.4084,1.2831,1.0000
0.9539,0.9639,0.9375,1.0000
0.9110,1.2653,0.8839,1.0000
0.8310,0.8943,1.0074,1.0000
0.8002,1.1747,0.9084,1.0000
1.0394,0.9924,1.0351,1.0000
0.9025,0.7999,1.1685,1.0000
1.2472,0.8719,1.1774,1.0000
1.1291,1.3892,1.0825,1.0000
1.2103,0.5172,0.6174,1.0000
1.1526,1.0868,0.6846,1.0000
1.4137,0.8024,0.9781,1.0000
1.0850,1.0998,0.7962,1.0000
0.9869,0.7268,1.0905,1.0000
1.1034,1.1845,1.0656,1.0000
1.2831,1.0398,1.3708,1.0000
1.0449,1.1974,0.6996,1.0000
1.3153,1.2026,0.4791,1.0000
1.0039,0.5530,1.1883,1.0000
1.2552,0.9803,1.1565,1.0000
1.4144,1.0221,1.2497,1.0000
1.3219,1.1330,0.7673,1.0000
0.8245,0.8765,1.1367,1.0000
1.0082,1.1855,1.0201,1.0000
0.7635,0.9303,1.3789,1.0000
1.0339,0.8769,0.9973,1.0000
1.1257,0.7387,1.0679,1.0000
0.9984,0.9033,1.0358,1.0000
0.5581,1.0964,1.0766,1.0000
1.0111,1.1275,0.9184,1.0000
0.9651,0.9874,0.9582,1.0000
0.9520,1.0086,1.0027,1.0000
1.1375,1.1632,0.8494,1.0000
0.7083,1.1388,1.3104,1.0000
0.8185,1.0219,1.1302,1.0000
1.2972,1.2966,1.2498,1.0000
0.9801,0.7658,1.0547,1.0000
1.1605,1.1891,0.8184,1.0000
1.0007,1.3520,0.9291,1.0000
1.0840,1.1078,0.5303,1.0000
1.3172,1.4043,1.1024,1.0000
0.9996,1.0833,1.0551,1.0000
1.2278,1.2119,1.1971,1.0000
0.8397,0.5441,0.9798,1.0000
0.6473,0.9911,0.8356,1.0000
0.9726,1.1404,0.9227,1.0000
0.9259,0.7127,0.9466,1.0000
1.1875,0.8478,1.2238,1.0000
1.3035,0.8937,1.1577,1.0000
0.8540,1.1770,1.0183,1.0000
0.9633,0.5675,1.5063,1.0000
0.7785,1.0650,1.0138,1.0000
0.7283,1.0402,1.0098,1.0000
1.2165,1.0034,1.1870,1.0000
1.0165,0.9725,0.6323,1.0000
1.4709,1.0371,0.7982,1.0000
0.7618,0.8865,1.2782,1.0000
1.1392,1.3369,1.4871,1.0000
1.2120,0.7937,1.3653,1.0000
0.8379,0.9377,0.9578,1.0000
0.8887,0.5272,0.8992,1.0000
0.8207,1.0585,0.7405,1.0000
0.9292,1.2333,1.2045,1.0000
1.0409,1.0130,0.9287,1.0000
0.9862,1.1872,1.1055,1.0000
0.7761,1.0610,1.3835,1.0000
1.2572,0.9722,1.0804,1.0000
0.9983,0.8006,0.9978,1.0000
0.9011,1.0780,0.9760,1.0000
1.2279,0.9425,0.9965,1.0000
1.1106,0.9612,0.8615,1.0000
1.7518,1.0454,0.7697,1.0000
0.9282,1.1396,1.1883,1.0000
1.0820,0.9335,1.0662,1.0000
0.8235,0.8183,0.9744,1.0000
0.9897,1.2745,0.9726,1.0000
0.8832,0.8591,0.8805,1.0000
0.8723,1.1231,0.8941,1.0000
1.2397,1.5131,0.9264,1.0000
1.0027,1.1847,0.8770,1.0000
1.3130,0.8563,1.3775,1.0000
0.9330,0.9225,1.2017,1.0000
1.0683,0.9948,0.9613,1.0000
1.5619,1.2685,0.8575,1.0000
0.7978,1.3383,1.1224,1.0000
0.8579,0.9682,1.1890,1.0000
1.0317,1.0271,0.9936,1.0000
0.9362,1.0688,0.6612,1.0000
0.8977,0.8041,1.0981,1.0000
0.9630,1.2091,0.9728,1.0000
0.8499,0.8491,0.9404,1.0000
0.6178,1.1816,0.7661,1.0000
0.9147,1.2097,1.2063,1.0000
1.2555,1.2268,0.9378,1.0000
1.0688,0.7440,1.2276,1.0000
0.7487,0.8357,0.8858,1.0000
0.5408,0.6191,1.0819,1.0000
1.1578,0.8332,0.8691,1.0000
0.8905,0.8247,0.9531,1.0000
1.0922,0.9700,0.9285,1.0000
0.6951,1.0327,0.9504,1.0000
0.7575,0.6765,1.0659,1.0000
0.9237,1.3635,0.9776,1.0000
